 0.000000, 1.000000, 0.000000
 0.100000, 0.995004, 0.000000
 0.200000, 0.980067, 0.000000
 0.300000, 0.955337, 0.000000
 0.400000, 0.921061, 0.000000
 0.500000, 0.877583, 0.000000
 0.600000, 0.825336, 0.000000
 0.700000, 0.764843, 0.000000
 0.800000, 0.696707, 0.000000
 0.900000, 0.621611, 0.000001
 1.000000, 0.540303, 0.000001
 1.100000, 0.453597, 0.000001
 1.200000, 0.362359, 0.000001
 1.300000, 0.267500, 0.000001
 1.400000, 0.169968, 0.000001
 1.500000, 0.070738, 0.000001
 1.600000,-0.029198, 0.000001
 1.700000,-0.128843, 0.000001
 1.800000,-0.227201, 0.000001
 1.900000,-0.323288, 0.000002
 2.000000,-0.416145, 0.000002
 2.100000,-0.504845, 0.000002
 2.200000,-0.588500, 0.000002
 2.300000,-0.666274, 0.000002
 2.400000,-0.737392, 0.000001
 2.500000,-0.801142, 0.000001
 2.600000,-0.856887, 0.000001
 2.700000,-0.904071, 0.000001
 2.800000,-0.942221, 0.000001
 2.900000,-0.970957, 0.000001
 3.000000,-0.989992, 0.000001
 3.100000,-0.999135, 0.000000
 3.200000,-0.998295, 0.000000
 3.300000,-0.987480,-0.000000
 3.400000,-0.966799,-0.000000
 3.500000,-0.936457,-0.000001
 3.600000,-0.896760,-0.000001
 3.700000,-0.848101,-0.000001
 3.800000,-0.790969,-0.000002
 3.900000,-0.725934,-0.000002
 4.000000,-0.653646,-0.000002
 4.100000,-0.574827,-0.000003
 4.200000,-0.490264,-0.000003
 4.300000,-0.400802,-0.000003
 4.400000,-0.307336,-0.000003
 4.500000,-0.210799,-0.000004
 4.600000,-0.112156,-0.000004
 4.700000,-0.012393,-0.000004
 4.800000, 0.087495,-0.000004
 4.900000, 0.186508,-0.000004
 5.000000, 0.283658,-0.000004
 5.100000, 0.377974,-0.000004
 5.200000, 0.468513,-0.000004
 5.300000, 0.554370,-0.000004
 5.400000, 0.634689,-0.000004
 5.500000, 0.708666,-0.000003
 5.600000, 0.775563,-0.000003
 5.700000, 0.834710,-0.000003
 5.800000, 0.885517,-0.000003
 5.900000, 0.927476,-0.000002
 6.000000, 0.960168,-0.000002
 6.100000, 0.983267,-0.000001
 6.200000, 0.996541,-0.000001
 6.300000, 0.999858,-0.000000
 6.400000, 0.993185, 0.000000
 6.500000, 0.976588, 0.000001
 6.600000, 0.950234, 0.000001
 6.700000, 0.914385, 0.000002
 6.800000, 0.869400, 0.000002
 6.900000, 0.815728, 0.000003
 7.000000, 0.753906, 0.000003
 7.100000, 0.684551, 0.000004
 7.200000, 0.608356, 0.000004
 7.300000, 0.526082, 0.000005
 7.400000, 0.438553, 0.000005
 7.500000, 0.346641, 0.000006
 7.600000, 0.251266, 0.000006
 7.700000, 0.153380, 0.000006
 7.800000, 0.053962, 0.000006
 7.900000,-0.045996, 0.000007
 8.000000,-0.145493, 0.000007
 8.100000,-0.243537, 0.000007
 8.200000,-0.339148, 0.000007
 8.300000,-0.431370, 0.000006
 8.400000,-0.519282, 0.000006
 8.500000,-0.602006, 0.000006
 8.600000,-0.678714, 0.000006
 8.700000,-0.748641, 0.000005
 8.800000,-0.811088, 0.000005
 8.900000,-0.865431, 0.000004
 9.000000,-0.911127, 0.000004
 9.100000,-0.947719, 0.000003
 9.200000,-0.974841, 0.000002
 9.300000,-0.992224, 0.000002
 9.400000,-0.999692, 0.000001
 9.500000,-0.997172, 0.000000
 9.600000,-0.984689,-0.000001
 9.700000,-0.962366,-0.000002
 9.800000,-0.930429,-0.000002
 9.900000,-0.889194,-0.000003
10.000000,-0.839075,-0.000004
10.100000,-0.780573,-0.000005
10.200000,-0.714271,-0.000005
10.300000,-0.640833,-0.000006
10.400000,-0.560991,-0.000007
10.500000,-0.475544,-0.000007
10.600000,-0.385346,-0.000008
10.700000,-0.291298,-0.000008
10.800000,-0.194339,-0.000009
10.900000,-0.095438,-0.000009
11.000000, 0.004417,-0.000009
11.100000, 0.104227,-0.000009
11.200000, 0.202996,-0.000009
11.300000, 0.299736,-0.000009
11.400000, 0.393482,-0.000009
11.500000, 0.483296,-0.000009
11.600000, 0.568281,-0.000008
11.700000, 0.647588,-0.000008
11.800000, 0.720425,-0.000007
11.900000, 0.786064,-0.000007
12.000000, 0.843848,-0.000006
12.100000, 0.893201,-0.000005
12.200000, 0.933629,-0.000004
12.300000, 0.964729,-0.000004
12.400000, 0.986190,-0.000003
12.500000, 0.997797,-0.000002
12.600000, 0.999434,-0.000001
12.700000, 0.991085, 0.000001
12.800000, 0.972834, 0.000002
12.900000, 0.944863, 0.000003
13.000000, 0.907450, 0.000004
13.100000, 0.860971, 0.000005
13.200000, 0.805890, 0.000006
13.300000, 0.742756, 0.000007
13.400000, 0.672201, 0.000008
13.500000, 0.594929, 0.000008
13.600000, 0.511713, 0.000009
13.700000, 0.423384, 0.000010
13.800000, 0.330825, 0.000010
13.900000, 0.234961, 0.000011
14.000000, 0.136749, 0.000011
14.100000, 0.037170, 0.000012
14.200000,-0.062780, 0.000012
14.300000,-0.162103, 0.000012
14.400000,-0.259806, 0.000012
14.500000,-0.354913, 0.000012
14.600000,-0.446474, 0.000011
14.700000,-0.533574, 0.000011
14.800000,-0.615342, 0.000010
14.900000,-0.690963, 0.000010
15.000000,-0.759679, 0.000009
15.100000,-0.820805, 0.000008
15.200000,-0.873730, 0.000007
15.300000,-0.917925, 0.000006
15.400000,-0.952948, 0.000005
15.500000,-0.978450, 0.000004
15.600000,-0.994175, 0.000002
15.700000,-0.999967, 0.000001
15.800000,-0.995768,-0.000000
15.900000,-0.981619,-0.000001
16.000000,-0.957662,-0.000003
16.100000,-0.924137,-0.000004
16.200000,-0.881378,-0.000005
16.300000,-0.829812,-0.000007
16.400000,-0.769956,-0.000008
16.500000,-0.702406,-0.000009
16.600000,-0.627838,-0.000010
16.700000,-0.546997,-0.000011
16.800000,-0.460690,-0.000012
16.900000,-0.369781,-0.000013
17.000000,-0.275177,-0.000013
17.100000,-0.177823,-0.000014
17.200000,-0.078692,-0.000014
17.300000, 0.021224,-0.000014
17.400000, 0.120929,-0.000014
17.500000, 0.219426,-0.000014
17.600000, 0.315730,-0.000014
17.700000, 0.408879,-0.000014
17.800000, 0.497943,-0.000013
17.900000, 0.582031,-0.000013
18.000000, 0.660305,-0.000012
18.100000, 0.731980,-0.000011
18.200000, 0.796342,-0.000010
18.300000, 0.852748,-0.000009
18.400000, 0.900632,-0.000008
18.500000, 0.939518,-0.000006
18.600000, 0.969017,-0.000005
18.700000, 0.988834,-0.000004
18.800000, 0.998770,-0.000002
18.900000, 0.998727,-0.000001
19.000000, 0.988706, 0.000001
19.100000, 0.968805, 0.000003
19.200000, 0.939225, 0.000004
19.300000, 0.900260, 0.000006
19.400000, 0.852300, 0.000007
19.500000, 0.795824, 0.000009
19.600000, 0.731396, 0.000010
19.700000, 0.659661, 0.000011
19.800000, 0.581334, 0.000013
19.900000, 0.497199, 0.000014
20.000000, 0.408097, 0.000015
20.100000, 0.314916, 0.000015
20.200000, 0.218589, 0.000016
20.300000, 0.120078, 0.000017
20.400000, 0.020368, 0.000017
20.500000,-0.079546, 0.000017
20.600000,-0.178666, 0.000017
20.700000,-0.276000, 0.000017
20.800000,-0.370577, 0.000017
20.900000,-0.461451, 0.000016
21.000000,-0.547714, 0.000015
21.100000,-0.628505, 0.000015
21.200000,-0.703015, 0.000014
21.300000,-0.770502, 0.000012
21.400000,-0.830290, 0.000011
21.500000,-0.881782, 0.000010
21.600000,-0.924464, 0.000008
21.700000,-0.957908, 0.000007
21.800000,-0.981782, 0.000005
21.900000,-0.995846, 0.000003
22.000000,-0.999959, 0.000001
22.100000,-0.994082,-0.000000
22.200000,-0.978272,-0.000002
22.300000,-0.952687,-0.000004
22.400000,-0.917584,-0.000006
22.500000,-0.873312,-0.000008
22.600000,-0.820315,-0.000009
22.700000,-0.759121,-0.000011
22.800000,-0.690342,-0.000013
22.900000,-0.614666,-0.000014
23.000000,-0.532848,-0.000015
23.100000,-0.445706,-0.000016
23.200000,-0.354111,-0.000017
23.300000,-0.258978,-0.000018
23.400000,-0.161257,-0.000019
23.500000,-0.061925,-0.000019
23.600000, 0.038026,-0.000020
23.700000, 0.137597,-0.000020
23.800000, 0.235793,-0.000020
23.900000, 0.331634,-0.000019
24.000000, 0.424160,-0.000019
24.100000, 0.512449,-0.000018
24.200000, 0.595617,-0.000017
24.300000, 0.672834,-0.000016
24.400000, 0.743329,-0.000015
24.500000, 0.806396,-0.000013
24.600000, 0.861406,-0.000012
24.700000, 0.907809,-0.000010
24.800000, 0.945142,-0.000008
24.900000, 0.973031,-0.000006
25.000000, 0.991198,-0.000004
25.100000, 0.999462,-0.000002
25.200000, 0.997739,-0.000000
25.300000, 0.986047, 0.000002
25.400000, 0.964502, 0.000004
25.500000, 0.933321, 0.000006
25.600000, 0.892814, 0.000008
25.700000, 0.843387, 0.000010
25.800000, 0.785533, 0.000012
25.900000, 0.719830, 0.000014
26.000000, 0.646935, 0.000015
26.100000, 0.567575, 0.000017
26.200000, 0.482545, 0.000018
26.300000, 0.392694, 0.000019
26.400000, 0.298918, 0.000020
26.500000, 0.202156, 0.000021
26.600000, 0.103374, 0.000022
26.700000, 0.003560, 0.000022
26.800000,-0.096291, 0.000022
26.900000,-0.195179, 0.000022
27.000000,-0.292117, 0.000022
27.100000,-0.386136, 0.000021
27.200000,-0.476297, 0.000021
27.300000,-0.561699, 0.000020
27.400000,-0.641489, 0.000019
27.500000,-0.714870, 0.000017
27.600000,-0.781107, 0.000016
27.700000,-0.839540, 0.000014
27.800000,-0.889585, 0.000012
27.900000,-0.930741, 0.000010
28.000000,-0.962598, 0.000008
28.100000,-0.984836, 0.000006
28.200000,-0.997235, 0.000004
28.300000,-0.999669, 0.000001
28.400000,-0.992115,-0.000001
28.500000,-0.974649,-0.000003
28.600000,-0.947444,-0.000006
28.700000,-0.910772,-0.000008
28.800000,-0.865000,-0.000010
28.900000,-0.810586,-0.000012
29.000000,-0.748072,-0.000014
29.100000,-0.678084,-0.000016
29.200000,-0.601321,-0.000018
29.300000,-0.518549,-0.000020
29.400000,-0.430597,-0.000021
29.500000,-0.338342,-0.000022
29.600000,-0.242706,-0.000023
29.700000,-0.144645,-0.000024
29.800000,-0.045140,-0.000025
29.900000, 0.054817,-0.000025
30.000000, 0.154227,-0.000025
30.100000, 0.252095,-0.000025
30.200000, 0.347444,-0.000024
30.300000, 0.439322,-0.000024
30.400000, 0.526810,-0.000023
